Date,부채비율(%),유동비율(%),"이자보상
배수(배)",ROE(%),PSR(배),PER(배),PBR(배),PCR(배),SPS(달러),DPS(달러),EPS(달러),BPS(달러),CPS(달러),ROA(%),ROIC(%)
2025-04-19,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-20,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-21,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-22,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-23,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-24,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-25,486.8578947368421,157.0058823529412,34.09090909090909,42.45087719298245,7.5130508474576265,39.383898305084756,18.931754385964915,31.17813559322034,66.16576271186442,2.7925423728813557,9.339491525423732,47.03169491525423,8.043728813559321,11.784745762711864,24.372881355932204
2025-04-26,486.7561403508772,157.17058823529413,34.11363636363637,42.473684210526315,7.504237288135593,39.317118644067804,18.92245614035088,31.148644067796614,66.17237288135594,2.7927118644067797,9.34220338983051,47.03389830508474,8.044237288135594,11.79322033898305,24.4
2025-04-27,486.880701754386,154.69607843137257,34.56818181818182,42.3561403508772,7.340677966101695,39.00542372881356,18.687543859649125,30.753728813559324,66.1984745762712,2.7942372881355935,9.354745762711868,47.046779661016934,8.057627118644069,11.720338983050848,24.338983050847457
2025-04-28,486.880701754386,154.69607843137257,34.56818181818182,42.3561403508772,7.340677966101695,39.00542372881356,18.687543859649125,30.753728813559324,66.1984745762712,2.7942372881355935,9.354745762711868,47.046779661016934,8.057627118644069,11.720338983050848,24.338983050847457
2025-04-29,486.880701754386,154.69607843137257,34.56818181818182,42.3561403508772,7.340677966101695,39.00542372881356,18.687543859649125,30.753728813559324,66.1984745762712,2.7942372881355935,9.354745762711868,47.046779661016934,8.057627118644069,11.720338983050848,24.338983050847457
2025-04-30,487.32456140350877,154.96862745098042,34.61363636363637,42.37543859649122,7.304745762711864,38.748305084745766,18.667894736842104,30.627457627118645,66.2877966101695,2.797457627118644,9.381525423728817,47.157288135593205,8.09186440677966,11.73050847457627,24.444067796610167
2025-05-01,487.32456140350877,154.96862745098042,34.61363636363637,42.37543859649122,7.304745762711864,38.748305084745766,18.667894736842104,30.627457627118645,66.2877966101695,2.797457627118644,9.381525423728817,47.157288135593205,8.09186440677966,11.73050847457627,24.444067796610167
2025-05-02,487.32456140350877,154.96862745098042,34.61363636363637,42.37543859649122,7.304745762711864,38.748305084745766,18.667894736842104,30.627457627118645,66.2877966101695,2.797457627118644,9.381525423728817,47.157288135593205,8.09186440677966,11.73050847457627,24.444067796610167
2025-05-03,487.32456140350877,154.96862745098042,34.61363636363637,42.37543859649122,7.304745762711864,38.748305084745766,18.667894736842104,30.627457627118645,66.2877966101695,2.797457627118644,9.381525423728817,47.157288135593205,8.09186440677966,11.73050847457627,24.444067796610167
2025-05-04,483.7912280701754,155.08823529411765,34.61363636363637,41.02280701754386,7.261016949152542,38.21050847457627,18.366491228070174,30.478305084745763,66.34966101694916,2.799491525423729,9.38847457627119,47.1779661016949,8.07813559322034,11.744067796610171,24.522033898305082
2025-05-05,483.7912280701754,155.08823529411765,34.61363636363637,41.02280701754386,7.261016949152542,38.21050847457627,18.366491228070174,30.478305084745763,66.34966101694916,2.799491525423729,9.38847457627119,47.1779661016949,8.07813559322034,11.744067796610171,24.522033898305082
2025-05-06,483.7912280701754,155.08823529411765,34.61363636363637,41.02280701754386,7.261016949152542,38.21050847457627,18.366491228070174,30.478305084745763,66.34966101694916,2.799491525423729,9.38847457627119,47.1779661016949,8.07813559322034,11.744067796610171,24.522033898305082
2025-05-07,483.7912280701754,155.08823529411765,34.61363636363637,41.02280701754386,7.261016949152542,38.21050847457627,18.366491228070174,30.478305084745763,66.34966101694916,2.799491525423729,9.38847457627119,47.1779661016949,8.07813559322034,11.744067796610171,24.522033898305082
2025-05-08,483.7912280701754,155.08823529411765,34.61363636363637,41.02280701754386,7.261016949152542,38.21050847457627,18.366491228070174,30.478305084745763,66.34966101694916,2.799491525423729,9.38847457627119,47.1779661016949,8.07813559322034,11.744067796610171,24.522033898305082
2025-05-09,483.7912280701754,155.08823529411765,34.61363636363637,41.02280701754386,7.261016949152542,38.21050847457627,18.366491228070174,30.478305084745763,66.34966101694916,2.799491525423729,9.38847457627119,47.1779661016949,8.07813559322034,11.744067796610171,24.522033898305082
2025-05-10,483.7912280701754,155.08823529411765,34.61363636363637,41.02280701754386,7.261016949152542,38.21050847457627,18.366491228070174,30.478305084745763,66.34966101694916,2.799491525423729,9.38847457627119,47.1779661016949,8.07813559322034,11.744067796610171,24.522033898305082
2025-05-11,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-12,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-13,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-14,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-15,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-16,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-17,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-18,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-19,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-20,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-21,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-22,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-23,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-24,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-25,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
2025-05-26,483.6508771929824,155.12352941176474,34.70454545454545,41.00877192982456,7.25864406779661,38.118983050847454,18.329473684210527,30.414237288135595,66.52932203389831,2.801864406779661,9.396949152542376,47.23711864406778,8.095762711864406,11.744067796610171,24.533898305084747
