Date,SPY_Close,SPY_Volume,SPY_Volatility,기준금리,SPY_PER,SPY_PBR,US_GDP,TNX_Close,CPIAUCSL
2024-01-22,483.4500122070313,75844900,2.44000244140625,5.5,25.01,4.31,23033780.0,0.4093999862670898,308.735
2024-01-23,484.8599853515625,49945300,2.219970703125,5.5,25.01,4.31,23033780.0,0.4142000198364258,308.735
2024-01-24,485.3900146484375,81765000,3.889984130859375,5.5,25.01,4.31,23033780.0,0.4177999973297119,308.735
2024-01-25,488.0299987792969,72525000,2.91998291015625,5.5,25.01,4.31,23033780.0,0.4131999969482421,308.735
2024-01-26,487.4100036621094,76641600,2.579986572265625,5.5,25.01,4.31,23033780.0,0.4159999847412109,308.735
2024-01-29,491.2699890136719,61322800,4.25,5.5,25.01,4.31,23033780.0,0.4091000080108642,308.735
2024-01-30,490.8900146484375,58618400,1.510009765625,5.5,25.01,4.31,23033780.0,0.4059000015258789,308.735
2024-01-31,482.8800048828125,126011100,6.220001220703125,5.5,25.01,4.31,23033780.0,0.3967000007629394,308.735
2024-02-01,489.2000122070313,91891600,5.430023193359375,5.5,26.14,4.31,23033780.0,0.386299991607666,308.735
2024-02-02,494.3500061035156,99228200,6.75,5.5,26.14,4.31,23033780.0,0.4032999992370605,308.735
2024-02-05,492.5499877929688,75757100,4.149993896484375,5.5,26.14,4.31,23033780.0,0.4164000034332275,308.735
2024-02-06,493.9800109863281,55918600,2.27001953125,5.5,26.14,4.31,23033780.0,0.409000015258789,308.735
2024-02-07,498.1000061035156,70556500,3.170013427734375,5.5,26.14,4.31,23033780.0,0.4110000133514404,308.735
2024-02-08,498.3200073242188,52343600,1.449981689453125,5.5,26.14,4.31,23033780.0,0.4170000076293945,308.735
2024-02-09,501.2000122070313,63979400,3.160003662109375,5.5,26.14,4.31,23033780.0,0.4186999797821045,308.735
2024-02-12,500.9800109863281,56502300,3.260009765625,5.5,26.14,4.31,23033780.0,0.4171999931335449,308.735
2024-02-13,494.0799865722656,113099200,6.3699951171875,5.5,26.14,4.31,23033780.0,0.4315999984741211,309.794
2024-02-14,498.5700073242188,68387800,4.670013427734375,5.5,26.14,4.31,23033780.0,0.4267000198364258,309.794
2024-02-15,502.010009765625,61683000,3.4000244140625,5.5,26.14,4.31,23033780.0,0.4239999771118164,309.794
2024-02-16,499.510009765625,75532900,4.1199951171875,5.5,26.14,4.31,23033780.0,0.4295000076293945,309.794
2024-02-20,496.760009765625,71736700,3.959991455078125,5.5,26.14,4.31,23033780.0,0.4275000095367431,309.794
2024-02-21,497.2099914550781,59293400,3.80999755859375,5.5,26.14,4.31,23033780.0,0.4324999809265136,309.794
2024-02-22,507.5,76402500,5.470001220703125,5.5,26.14,4.31,23033780.0,0.4327000141143798,309.794
2024-02-23,507.8500061035156,61321800,3.029998779296875,5.5,26.14,4.31,23033780.0,0.4260000228881836,309.794
2024-02-26,505.989990234375,50386700,2.8900146484375,5.5,26.14,4.31,23033780.0,0.4298999786376953,309.794
2024-02-27,506.9299926757813,48854500,2.410003662109375,5.5,26.14,4.31,23033780.0,0.4315000057220459,309.794
2024-02-28,506.260009765625,56506600,1.899993896484375,5.5,26.14,4.31,23033780.0,0.427400016784668,309.794
2024-02-29,508.0799865722656,83924800,4.389984130859375,5.5,26.14,4.31,23033780.0,0.4251999855041504,309.794
2024-03-01,512.8499755859375,76844800,4.72998046875,5.5,27.02,4.31,23033780.0,0.4179999828338623,309.794
2024-03-04,512.2999877929688,49799300,2.20001220703125,5.5,27.02,4.31,23033780.0,0.4218999862670898,309.794
2024-03-05,507.1799926757813,72855600,5.790008544921875,5.5,27.02,4.31,23033780.0,0.413700008392334,309.794
2024-03-06,509.75,68382400,3.649993896484375,5.5,27.02,4.31,23033780.0,0.4104000091552734,309.794
2024-03-07,514.8099975585938,58652100,6.08001708984375,5.5,27.02,4.31,23033780.0,0.4092000007629394,309.794
2024-03-08,511.7200012207031,86532500,7.0899658203125,5.5,27.02,4.31,23033780.0,0.4089000225067138,309.794
2024-03-11,511.2799987792969,62557200,3.3800048828125,5.5,27.02,4.31,23033780.0,0.4104000091552734,309.794
2024-03-12,516.780029296875,73114400,6.52001953125,5.5,27.02,4.31,23033780.0,0.4155000209808349,311.022
2024-03-13,515.969970703125,55104100,2.79998779296875,5.5,27.02,4.31,23033780.0,0.4191999912261963,311.022
2024-03-14,514.9500122070312,110171800,5.30999755859375,5.5,27.02,4.31,23033780.0,0.4297999858856201,311.022
2024-03-15,509.8299865722656,107646300,3.58001708984375,5.5,27.02,4.31,23033780.0,0.4303999900817871,311.022
2024-03-18,512.8599853515625,88893300,3.03997802734375,5.5,27.02,4.31,23033780.0,0.434000015258789,311.022
2024-03-19,515.7100219726562,60755300,4.8800048828125,5.5,27.02,4.31,23033780.0,0.4296999931335449,311.022
2024-03-20,520.47998046875,69594600,5.53997802734375,5.5,27.02,4.31,23033780.0,0.4272999763488769,311.022
2024-03-21,522.2000122070312,60256100,2.20001220703125,5.5,27.02,4.31,23033780.0,0.4270999908447265,311.022
2024-03-22,521.2100219726562,79070800,1.6400146484375,5.5,27.02,4.31,23033780.0,0.4217999935150146,311.022
2024-03-25,519.77001953125,48512100,1.34002685546875,5.5,27.02,4.31,23033780.0,0.4252999782562255,311.022
2024-03-26,518.8099975585938,65463700,3.17999267578125,5.5,27.02,4.31,23033780.0,0.4234000205993652,311.022
2024-03-27,523.1699829101562,82999800,3.72003173828125,5.5,27.02,4.31,23033780.0,0.4196000099182129,311.022
2024-03-28,523.0700073242188,96294900,1.8299560546875,5.5,27.02,4.31,23033780.0,0.4205999851226806,311.022
2024-04-01,522.1599731445312,62477500,3.4100341796875,5.5,26.41,4.71,23082119.0,0.4328999996185302,311.022
2024-04-02,518.8400268554688,74230300,2.5,5.5,26.41,4.71,23082119.0,0.4364999771118164,311.022
2024-04-03,519.4099731445312,59155800,3.280029296875,5.5,26.41,4.71,23082119.0,0.4355000019073486,311.022
2024-04-04,513.0700073242188,96858100,11.1099853515625,5.5,26.41,4.71,23082119.0,0.4309000015258789,311.022
2024-04-05,518.4299926757812,74546500,6.42999267578125,5.5,26.41,4.71,23082119.0,0.4377999782562256,311.022
2024-04-08,518.719970703125,48401800,2.28997802734375,5.5,26.41,4.71,23082119.0,0.4423999786376953,311.022
2024-04-09,519.3200073242188,68049200,6.4000244140625,5.5,26.41,4.71,23082119.0,0.4366000175476074,311.022
2024-04-10,514.1199951171875,82652800,4.0699462890625,5.5,26.41,4.71,23082119.0,0.4559999942779541,312.107
2024-04-11,518.0,70099000,7.39996337890625,5.5,26.41,4.71,23082119.0,0.4576000213623047,312.107
2024-04-12,510.8500061035156,92561100,6.740020751953125,5.5,26.41,4.71,23082119.0,0.4499000072479248,312.107
2024-04-15,504.4500122070313,92101400,11.720001220703123,5.5,26.41,4.71,23082119.0,0.4627999782562256,312.107
2024-04-16,503.5299987792969,73484000,4.290008544921875,5.5,26.41,4.71,23082119.0,0.4658999919891357,312.107
2024-04-17,500.5499877929688,75910300,7.100006103515625,5.5,26.41,4.71,23082119.0,0.4585000038146972,312.107
2024-04-18,499.5199890136719,74548100,5.57000732421875,5.5,26.41,4.71,23082119.0,0.4646999835968017,312.107
2024-04-19,495.1600036621094,102212600,6.600006103515625,5.5,26.41,4.71,23082119.0,0.4614999771118164,312.107
2024-04-22,499.7200012207031,67961000,6.95001220703125,5.5,26.41,4.71,23082119.0,0.4623000144958496,312.107
2024-04-23,505.6499938964844,64633600,6.55999755859375,5.5,26.41,4.71,23082119.0,0.4598000049591064,312.107
2024-04-24,505.4100036621094,55928100,4.239990234375,5.5,26.41,4.71,23082119.0,0.4651999950408935,312.107
2024-04-25,503.489990234375,69122400,6.779998779296875,5.5,26.41,4.71,23082119.0,0.4705999851226806,312.107
2024-04-26,508.260009765625,64306100,4.17999267578125,5.5,26.41,4.71,23082119.0,0.4669000148773193,312.107
2024-04-29,510.05999755859375,46415400,3.5,5.5,26.41,4.71,23082119.0,0.4613999843597412,312.107
2024-04-30,501.9800109863281,77483600,7.579986572265625,5.5,26.41,4.71,23082119.0,0.4685999870300293,312.107
2024-05-01,500.3500061035156,80242800,8.32000732421875,5.5,26.93,4.71,23082119.0,0.459499979019165,312.107
2024-05-02,505.0299987792969,62550200,6.34002685546875,5.5,26.93,4.71,23082119.0,0.4571000099182128,312.107
2024-05-03,511.2900085449219,72756700,3.989990234375,5.5,26.93,4.71,23082119.0,0.45,312.107
2024-05-06,516.5700073242188,47264700,3.30999755859375,5.5,26.93,4.71,23082119.0,0.4488999843597412,312.107
2024-05-07,517.1400146484375,52561300,2.1199951171875,5.5,26.93,4.71,23082119.0,0.4462999820709228,312.107
2024-05-08,517.1900024414062,42047200,2.5999755859375,5.5,26.93,4.71,23082119.0,0.4492000102996826,312.107
2024-05-09,520.1699829101562,43643700,3.5,5.5,26.93,4.71,23082119.0,0.4448999881744385,312.107
2024-05-10,520.8400268554688,52233200,3.04998779296875,5.5,26.93,4.71,23082119.0,0.4504000186920166,312.107
2024-05-13,520.9099731445312,36716400,2.92999267578125,5.5,26.93,4.71,23082119.0,0.4480999946594238,312.107
2024-05-14,523.2999877929688,57535900,3.27001953125,5.5,26.93,4.71,23082119.0,0.4445000171661377,312.107
2024-05-15,529.780029296875,59504900,4.9000244140625,5.5,26.93,4.71,23082119.0,0.4355999946594238,313.016
2024-05-16,528.6900024414062,50244800,2.98004150390625,5.5,26.93,4.71,23082119.0,0.4376999855041504,313.016
2024-05-17,529.4500122070312,59187600,2.20001220703125,5.5,26.93,4.71,23082119.0,0.4420000076293945,313.016
2024-05-20,530.0599975585938,37764200,2.3900146484375,5.5,26.93,4.71,23082119.0,0.4436999797821045,313.016
2024-05-21,531.3599853515625,33437000,2.45001220703125,5.5,26.93,4.71,23082119.0,0.4414000034332275,313.016
2024-05-22,529.8300170898438,48390000,3.780029296875,5.5,26.93,4.71,23082119.0,0.4434000015258789,313.016
2024-05-23,525.9600219726562,57211200,8.35003662109375,5.5,26.93,4.71,23082119.0,0.4474999904632568,313.016
2024-05-24,529.4400024414062,41291100,3.3900146484375,5.5,26.93,4.71,23082119.0,0.4467000007629395,313.016
2024-05-28,529.8099975585938,36269600,3.4000244140625,5.5,26.93,4.71,23082119.0,0.4541999816894531,313.016
2024-05-29,526.0999755859375,45190300,1.94000244140625,5.5,26.93,4.71,23082119.0,0.4624000072479248,313.016
2024-05-30,522.6099853515625,46377600,3.8699951171875,5.5,26.93,4.71,23082119.0,0.4553999900817871,313.016
2024-05-31,527.3699951171875,90785800,9.1400146484375,5.5,26.93,4.71,23082119.0,0.4513999938964844,313.016
2024-06-03,527.7999877929688,46835700,6.71002197265625,5.5,27.64,4.71,23082119.0,0.4401999950408936,313.016
2024-06-04,528.3900146484375,34632700,4.19000244140625,5.5,27.64,4.71,23082119.0,0.4335999965667724,313.016
2024-06-05,534.6699829101562,47610400,5.96002197265625,5.5,27.64,4.71,23082119.0,0.4289000034332275,313.016
2024-06-06,534.6599731445312,30808500,2.739990234375,5.5,27.64,4.71,23082119.0,0.4281000137329102,313.016
2024-06-07,534.010009765625,43224500,4.35003662109375,5.5,27.64,4.71,23082119.0,0.4429999828338623,313.016
2024-06-10,535.6599731445312,35686100,3.41998291015625,5.5,27.64,4.71,23082119.0,0.4468999862670898,313.016
2024-06-11,536.9500122070312,36383400,4.96002197265625,5.5,27.64,4.71,23082119.0,0.4403999805450439,313.016
2024-06-12,541.3599853515625,63251300,3.82000732421875,5.5,27.64,4.71,23082119.0,0.4295000076293945,313.14
2024-06-13,542.4500122070312,44760900,3.739990234375,5.5,27.64,4.71,23082119.0,0.423799991607666,313.14
2024-06-14,542.780029296875,40089900,2.96002197265625,5.5,27.64,4.71,23082119.0,0.4212999820709228,313.14
2024-06-17,547.0999755859375,55839500,6.9200439453125,5.5,27.64,4.71,23082119.0,0.4278999805450439,313.14
2024-06-18,548.489990234375,41376400,1.8900146484375,5.5,27.64,4.71,23082119.0,0.4217000007629394,313.14
2024-06-20,547.0,70328200,4.94000244140625,5.5,27.64,4.71,23082119.0,0.4254000186920166,313.14
2024-06-21,544.510009765625,64338600,2.6300048828125,5.5,27.64,4.71,23082119.0,0.4256999969482422,313.14
2024-06-24,542.739990234375,45528700,4.33001708984375,5.5,27.64,4.71,23082119.0,0.4248000144958496,313.14
2024-06-25,544.8300170898438,37936200,2.760009765625,5.5,27.64,4.71,23082119.0,0.423799991607666,313.14
2024-06-26,545.510009765625,38550600,3.2099609375,5.5,27.64,4.71,23082119.0,0.4315999984741211,313.14
2024-06-27,546.3699951171875,35041500,2.35003662109375,5.5,27.64,4.71,23082119.0,0.4288000106811523,313.14
2024-06-28,544.219970703125,76144500,7.33001708984375,5.5,27.64,4.71,23082119.0,0.4342999935150146,313.14
2024-07-01,545.3400268554688,40297800,3.3599853515625,5.5,28.08,4.79,23286508.0,0.4479000091552734,313.14
2024-07-02,549.010009765625,40434800,5.3599853515625,5.5,28.08,4.79,23286508.0,0.4435999870300293,313.14
2024-07-03,551.4600219726562,32789900,3.17999267578125,5.5,28.08,4.79,23286508.0,0.4355000019073486,313.14
2024-07-05,554.6400146484375,41488400,3.92999267578125,5.5,28.08,4.79,23286508.0,0.4271999835968018,313.14
2024-07-08,555.280029296875,36110500,2.05999755859375,5.5,28.08,4.79,23286508.0,0.4269000053405761,313.14
2024-07-09,555.8200073242188,27289700,1.65997314453125,5.5,28.08,4.79,23286508.0,0.4300000190734863,313.14
2024-07-10,561.3200073242188,38701200,4.89996337890625,5.5,28.08,4.79,23286508.0,0.4280000209808349,313.14
2024-07-11,556.47998046875,53054200,6.5,5.5,28.08,4.79,23286508.0,0.4192999839782715,313.131
2024-07-12,559.989990234375,53084400,6.51995849609375,5.5,28.08,4.79,23286508.0,0.4189000129699707,313.131
2024-07-15,561.530029296875,40584300,5.21002197265625,5.5,28.08,4.79,23286508.0,0.4229000091552734,313.131
2024-07-16,564.8599853515625,36475300,3.05999755859375,5.5,28.08,4.79,23286508.0,0.4166999816894531,313.131
2024-07-17,556.9400024414062,57119000,3.9000244140625,5.5,28.08,4.79,23286508.0,0.4145999908447265,313.131
2024-07-18,552.6599731445312,56270400,9.09002685546875,5.5,28.08,4.79,23286508.0,0.4189000129699707,313.131
2024-07-19,548.989990234375,65509100,6.1700439453125,5.5,28.08,4.79,23286508.0,0.4238999843597412,313.131
2024-07-22,554.6500244140625,43346700,4.25,5.5,28.08,4.79,23286508.0,0.4260000228881836,313.131
2024-07-23,553.780029296875,34439600,3.4599609375,5.5,28.08,4.79,23286508.0,0.4238999843597412,313.131
2024-07-24,541.22998046875,74515300,8.8800048828125,5.5,28.08,4.79,23286508.0,0.4285999774932861,313.131
2024-07-25,538.4099731445312,61158300,10.010009765625,5.5,28.08,4.79,23286508.0,0.425600004196167,313.131
2024-07-26,544.4400024414062,53763800,5.70001220703125,5.5,28.08,4.79,23286508.0,0.4199999809265137,313.131
2024-07-29,544.760009765625,39515800,4.33001708984375,5.5,28.08,4.79,23286508.0,0.4177999973297119,313.131
2024-07-30,542.0,46853600,8.82000732421875,5.5,28.08,4.79,23286508.0,0.4143000125885009,313.131
2024-07-31,550.8099975585938,65663400,5.91998291015625,5.5,28.08,4.79,23286508.0,0.4109000205993652,313.131
2024-08-01,543.010009765625,76428700,15.44000244140625,5.5,27.67,4.79,23286508.0,0.3976000070571899,313.131
2024-08-02,532.9000244140625,82789100,8.3900146484375,5.5,27.67,4.79,23286508.0,0.379200005531311,313.131
2024-08-05,517.3800048828125,146267400,13.310028076171877,5.5,27.67,4.79,23286508.0,0.3785000085830688,313.131
2024-08-06,522.1500244140625,84826300,11.8800048828125,5.5,27.67,4.79,23286508.0,0.3888000011444091,313.131
2024-08-07,518.6599731445312,70698300,13.5400390625,5.5,27.67,4.79,23286508.0,0.3967999935150146,313.131
2024-08-08,530.6500244140625,63276600,9.449951171875,5.5,27.67,4.79,23286508.0,0.3996999979019165,313.131
2024-08-09,532.989990234375,45619600,5.95001220703125,5.5,27.67,4.79,23286508.0,0.3941999912261963,313.131
2024-08-12,533.27001953125,42542100,4.77996826171875,5.5,27.67,4.79,23286508.0,0.3908999919891357,313.566
2024-08-13,542.0399780273438,52333100,6.0,5.5,27.67,4.79,23286508.0,0.3851999998092651,313.566
2024-08-14,543.75,42446900,4.84002685546875,5.5,27.67,4.79,23286508.0,0.3819999933242798,313.566
2024-08-15,553.0700073242188,60846800,4.47998046875,5.5,27.67,4.79,23286508.0,0.3926000118255615,313.566
2024-08-16,554.3099975585938,44430700,3.760009765625,5.5,27.67,4.79,23286508.0,0.3891999959945679,313.566
2024-08-19,559.6099853515625,39121800,5.75,5.5,27.67,4.79,23286508.0,0.3867000102996826,313.566
2024-08-20,558.7000122070312,33732300,3.510009765625,5.5,27.67,4.79,23286508.0,0.3818000078201294,313.566
2024-08-21,560.6199951171875,41514600,7.3800048828125,5.5,27.67,4.79,23286508.0,0.3778000116348267,313.566
2024-08-22,556.219970703125,56121500,8.20001220703125,5.5,27.67,4.79,23286508.0,0.3861999988555908,313.566
2024-08-23,562.1300048828125,50639400,5.800048828125,5.5,27.67,4.79,23286508.0,0.3806999921798706,313.566
2024-08-26,560.7899780273438,35788600,4.8599853515625,5.5,27.67,4.79,23286508.0,0.3818000078201294,313.566
2024-08-27,561.5599975585938,32693900,3.739990234375,5.5,27.67,4.79,23286508.0,0.3832999944686889,313.566
2024-08-28,558.2999877929688,41066000,6.61004638671875,5.5,27.67,4.79,23286508.0,0.3841000080108642,313.566
2024-08-29,558.3499755859375,38715200,6.5,5.5,27.67,4.79,23286508.0,0.3867000102996826,313.566
2024-08-30,563.6799926757812,62700100,7.05999755859375,5.5,27.67,4.79,23286508.0,0.391100001335144,313.566
2024-09-03,552.0800170898438,60600100,11.29998779296875,5.5,28.09,4.79,23286508.0,0.3844000101089477,313.566
2024-09-04,550.9500122070312,47224900,4.969970703125,5.5,28.09,4.79,23286508.0,0.376799988746643,313.566
2024-09-05,549.6099853515625,44264300,6.70001220703125,5.5,28.09,4.79,23286508.0,0.3730999946594238,313.566
2024-09-06,540.3599853515625,68493800,12.15997314453125,5.5,28.09,4.79,23286508.0,0.3710000038146973,313.566
2024-09-09,546.4099731445312,40445800,5.030029296875,5.5,28.09,4.79,23286508.0,0.3697000026702881,313.566
2024-09-10,548.7899780273438,36394600,5.77001953125,5.5,28.09,4.79,23286508.0,0.3645999908447265,313.566
2024-09-11,554.4199829101562,75248600,15.39996337890625,5.5,28.09,4.79,23286508.0,0.3653000116348266,314.131
2024-09-12,559.0900268554688,51819600,6.6600341796875,5.5,28.09,4.79,23286508.0,0.3680000066757202,314.131
2024-09-13,562.010009765625,39310500,3.58001708984375,5.5,28.09,4.79,23286508.0,0.3650000095367431,314.131
2024-09-16,562.8400268554688,36656100,3.2099609375,5.5,28.09,4.79,23286508.0,0.3621000051498413,314.131
2024-09-17,563.0700073242188,49321000,5.7900390625,5.5,28.09,4.79,23286508.0,0.3641999959945678,314.131
2024-09-18,561.4000244140625,59044900,7.8599853515625,5.5,28.09,4.79,23286508.0,0.3684999942779541,314.131
2024-09-19,570.97998046875,75315500,4.79998779296875,5.0,28.09,4.79,23286508.0,0.3740000009536743,314.131
2024-09-20,568.25,77503100,4.1400146484375,5.0,28.09,4.79,23286508.0,0.3727999925613403,314.131
2024-09-23,569.6699829101562,44116900,2.23004150390625,5.0,28.09,4.79,23286508.0,0.3739000082015991,314.131
2024-09-24,571.2999877929688,46805700,3.760009765625,5.0,28.09,4.79,23286508.0,0.3736000061035156,314.131
2024-09-25,570.0399780273438,38428600,2.98004150390625,5.0,28.09,4.79,23286508.0,0.3780999898910522,314.131
2024-09-26,572.2999877929688,48336000,4.80999755859375,5.0,28.09,4.79,23286508.0,0.3790999889373779,314.131
2024-09-27,571.469970703125,42100900,3.79998779296875,5.0,28.09,4.79,23286508.0,0.3749000072479248,314.131
