Date,DX-Y.NYB_High,GC=F_High,GLD_High,SHY_High,TLT_High,^VIX_High,DX-Y.NYB_Low,GC=F_Low,GLD_Low,SHY_Low,TLT_Low,^VIX_Low,DX-Y.NYB_Close,GC=F_Close,GLD_Close,SHY_Close,TLT_Close,^VIX_Close,DX-Y.NYB_Volume,GC=F_Volume,GLD_Volume,SHY_Volume,TLT_Volume,^VIX_Volume,^VIX_Volatility,DX-Y.NYB_Volatility,TLT_Volatility,GC=F_Volatility,GLD_Volatility,SHY_Volatility
2022-01-25 09:30:00-05:00,96.2699966430664,1852.699951171875,173.14999389648438,85.20999908447266,143.7100067138672,35.849998474121094,95.9000015258789,1842.0,171.77999877929688,85.13999938964844,141.8000030517578,29.1299991607666,95.94999694824219,1852.699951171875,172.5800018310547,85.13999938964844,142.22000122070312,31.15999984741211,0.0,11.0,17382100.0,4657100.0,15599000.0,0.0,6.719999313354492,0.3699951171875,1.910003662109375,10.699951171875,1.3699951171875,0.06999969482421875
2022-01-26 09:30:00-05:00,96.54000091552734,1829.9000244140625,171.72999572753906,85.18000030517578,142.57000732421875,33.040000915527344,95.91000366210938,1829.9000244140625,169.47999572753906,84.97000122070312,140.49000549316406,26.899999618530273,96.48999786376953,1829.9000244140625,169.7899932861328,84.98999786376953,140.5,31.959999084472656,0.0,55.0,17799400.0,10878900.0,23655500.0,0.0,6.14000129699707,0.6299972534179688,2.0800018310546875,0.0,2.25,0.20999908447265625
2022-01-27 09:30:00-05:00,97.29000091552734,1793.300048828125,169.08999633789062,84.95999908447266,143.3699951171875,33.0,96.52999877929688,1793.300048828125,167.3300018310547,84.9000015258789,142.3300018310547,28.420000076293945,97.26000213623047,1793.300048828125,167.60000610351562,84.91999816894531,143.0800018310547,30.489999771118164,0.0,196036.0,15867300.0,7524900.0,21501800.0,0.0,4.579999923706055,0.7600021362304688,1.0399932861328125,0.0,1.7599945068359375,0.05999755859375
2022-01-28 09:30:00-05:00,97.44000244140625,1798.4000244140625,167.4600067138672,84.97000122070312,143.4600067138672,32.81999969482422,97.05999755859375,1778.800048828125,166.3699951171875,84.91000366210938,141.85000610351562,27.280000686645508,97.2699966430664,1784.9000244140625,167.10000610351562,84.94999694824219,143.1300048828125,27.65999984741211,0.0,28521.0,9782500.0,4613200.0,12826500.0,0.0,5.539999008178711,0.3800048828125,1.6100006103515625,19.5999755859375,1.0900115966796875,0.05999755859375
2022-01-31 09:30:00-05:00,97.30000305175781,1798.5,168.13999938964844,84.97000122070312,142.9499969482422,29.40999984741211,96.5199966430664,1785.0999755859375,167.4600067138672,84.9000015258789,141.9600067138672,24.709999084472656,96.54000091552734,1795.0,168.08999633789062,84.94999694824219,142.38999938964844,24.829999923706055,0.0,1735.0,8539300.0,7218500.0,13998400.0,0.0,4.700000762939453,0.7800064086914062,0.989990234375,13.4000244140625,0.67999267578125,0.06999969482421875
2022-02-01 09:30:00-05:00,96.72000122070312,1806.0999755859375,168.85000610351562,84.94999694824219,142.36000061035156,25.329999923706055,96.23999786376953,1797.0999755859375,167.8699951171875,84.87000274658203,141.05999755859375,21.959999084472656,96.38999938964844,1800.300048828125,168.22999572753906,84.91999816894531,141.72000122070312,21.959999084472656,0.0,223.0,9763900.0,13138500.0,20806100.0,0.0,3.3700008392333984,0.48000335693359375,1.3000030517578125,9.0,0.980010986328125,0.07999420166015625
2022-02-02 09:30:00-05:00,96.30000305175781,1810.0999755859375,169.1199951171875,84.97000122070312,143.57000732421875,22.729999542236328,95.80999755859375,1795.0999755859375,168.16000366210938,84.93000030517578,141.92999267578125,20.459999084472656,95.94000244140625,1809.199951171875,168.83999633789062,84.94000244140625,142.1999969482422,22.09000015258789,0.0,1690.0,9085300.0,5492000.0,18404600.0,0.0,2.270000457763672,0.4900054931640625,1.6400146484375,15.0,0.959991455078125,0.04000091552734375
2022-02-03 09:30:00-05:00,96.25,1808.0999755859375,168.82000732421875,84.9000015258789,141.47999572753906,25.809999465942383,95.23999786376953,1787.9000244140625,167.02999877929688,84.8499984741211,140.17999267578125,22.299999237060547,95.37999725341797,1803.0,168.60000610351562,84.87000274658203,141.08999633789062,24.350000381469727,0.0,466.0,10650800.0,3620800.0,17234100.0,0.0,3.510000228881836,1.0100021362304688,1.3000030517578125,20.199951171875,1.790008544921875,0.0500030517578125
2022-02-04 09:30:00-05:00,95.69999694824219,1813.699951171875,169.10000610351562,84.75,140.13999938964844,26.260000228881836,95.13999938964844,1792.5,167.99000549316406,84.66000366210938,138.77999877929688,22.06999969482422,95.4800033569336,1806.5999755859375,168.86000061035156,84.69999694824219,139.00999450683594,23.219999313354492,0.0,571.0,9619600.0,9404700.0,23609800.0,0.0,4.190000534057617,0.55999755859375,1.3600006103515625,21.199951171875,1.1100006103515625,0.089996337890625
2022-02-07 09:30:00-05:00,95.62999725341797,1821.300048828125,170.3000030517578,84.7300033569336,139.30999755859375,24.81999969482422,95.3499984741211,1809.0999755859375,169.19000244140625,84.68000030517578,138.5500030517578,22.020000457763672,95.4000015258789,1820.5999755859375,170.11000061035156,84.72000122070312,139.10000610351562,22.860000610351562,0.0,601.0,7796900.0,3555700.0,12962400.0,0.0,2.799999237060547,0.279998779296875,0.7599945068359375,12.2000732421875,1.1100006103515625,0.0500030517578125
2022-02-08 09:30:00-05:00,95.75,1827.5999755859375,170.77999877929688,84.69000244140625,138.5800018310547,23.479999542236328,95.4000015258789,1815.0,169.9499969482422,84.62999725341797,137.82000732421875,21.31999969482422,95.63999938964844,1826.5999755859375,170.6300048828125,84.62999725341797,138.1699981689453,21.440000534057617,0.0,108.0,5802000.0,14355600.0,16269200.0,0.0,2.1599998474121094,0.34999847412109375,0.7599945068359375,12.5999755859375,0.8300018310546875,0.06000518798828125
2022-02-09 09:30:00-05:00,95.66999816894531,1835.199951171875,171.4199981689453,84.66999816894531,139.3699951171875,21.299999237060547,95.37999725341797,1825.300048828125,170.5500030517578,84.61000061035156,138.19000244140625,19.93000030517578,95.48999786376953,1835.199951171875,171.2100067138672,84.62000274658203,138.42999267578125,19.959999084472656,0.0,683.0,8002800.0,2976900.0,14349100.0,0.0,1.3699989318847656,0.29000091552734375,1.17999267578125,9.89990234375,0.8699951171875,0.05999755859375
2022-02-10 09:30:00-05:00,96.0,1842.0999755859375,171.99000549316406,84.45999908447266,137.8300018310547,24.770000457763672,95.16999816894531,1820.800048828125,170.4600067138672,84.19000244140625,135.83999633789062,20.18000030517578,95.55000305175781,1836.199951171875,170.55999755859375,84.19000244140625,136.22999572753906,23.90999984741211,0.0,365.0,10693500.0,5892000.0,30896200.0,0.0,4.590000152587891,0.8300018310546875,1.9900054931640625,21.2999267578125,1.529998779296875,0.26999664306640625
2022-02-11 09:30:00-05:00,96.11000061035156,1864.800048828125,174.1999969482422,84.44999694824219,138.50999450683594,30.989999771118164,95.63999938964844,1822.0,170.7100067138672,84.25,135.36000061035156,23.329999923706055,96.08000183105469,1840.800048828125,173.80999755859375,84.44999694824219,138.25,27.360000610351562,0.0,181.0,25741500.0,5432400.0,43210300.0,0.0,7.659999847412109,0.470001220703125,3.149993896484375,42.800048828125,3.489990234375,0.1999969482421875
2022-02-14 09:30:00-05:00,96.44000244140625,1870.5999755859375,175.0,84.33000183105469,137.74000549316406,32.040000915527344,95.91000366210938,1854.5999755859375,173.67999267578125,84.22000122070312,135.97000122070312,28.329999923706055,96.37000274658203,1868.0,174.74000549316406,84.2699966430664,136.52999877929688,28.329999923706055,0.0,79.0,13650700.0,4375400.0,23157400.0,0.0,3.710000991821289,0.529998779296875,1.7700042724609375,16.0,1.32000732421875,0.1100006103515625
2022-02-15 09:30:00-05:00,96.29000091552734,1879.699951171875,173.33999633789062,84.31999969482422,135.83999633789062,28.09000015258789,95.95999908447266,1847.4000244140625,172.38999938964844,84.25,134.94000244140625,25.329999923706055,95.98999786376953,1854.800048828125,173.0800018310547,84.30000305175781,134.97999572753906,25.700000762939453,0.0,86.0,12603600.0,2127700.0,18198500.0,0.0,2.760000228881836,0.3300018310546875,0.899993896484375,32.2999267578125,0.9499969482421875,0.06999969482421875
2022-02-16 09:30:00-05:00,96.05999755859375,1870.199951171875,174.86000061035156,84.41999816894531,136.07000732421875,27.09000015258789,95.68000030517578,1856.300048828125,173.47999572753906,84.30999755859375,134.50999450683594,23.8799991607666,95.69999694824219,1870.199951171875,174.86000061035156,84.41000366210938,135.77999877929688,24.290000915527344,0.0,34.0,12772100.0,3335200.0,16473700.0,0.0,3.210000991821289,0.37999725341796875,1.5600128173828125,13.89990234375,1.3800048828125,0.1100006103515625
2022-02-17 09:30:00-05:00,96.11000061035156,1900.699951171875,177.52999877929688,84.45999908447266,137.57000732421875,28.3700008392334,95.70999908447266,1876.199951171875,176.38999938964844,84.4000015258789,135.89999389648438,24.760000228881836,95.80000305175781,1900.699951171875,177.25,84.45999908447266,136.7899932861328,28.110000610351562,0.0,393.0,18612500.0,4442900.0,24508200.0,0.0,3.6100006103515625,0.40000152587890625,1.670013427734375,24.5,1.1399993896484375,0.05999755859375
2022-02-18 09:30:00-05:00,96.16999816894531,1899.4000244140625,177.25,84.5199966430664,138.3699951171875,29.709999084472656,95.7300033569336,1890.699951171875,176.50999450683594,84.44000244140625,137.16000366210938,26.3799991607666,96.04000091552734,1898.5999755859375,177.1199951171875,84.47000122070312,138.22999572753906,27.75,0.0,51.0,12760700.0,2459400.0,17522600.0,0.0,3.3299999237060547,0.43999481201171875,1.209991455078125,8.7000732421875,0.7400054931640625,0.07999420166015625
2022-02-22 09:30:00-05:00,96.26000213623047,1912.0,178.07000732421875,84.44000244140625,138.6699981689453,32.040000915527344,95.83999633789062,1890.800048828125,176.82000732421875,84.36000061035156,137.47000122070312,28.399999618530273,96.02999877929688,1906.0999755859375,177.49000549316406,84.38999938964844,138.58999633789062,28.809999465942383,0.0,173.0,14960500.0,3487300.0,19534000.0,0.0,3.6400012969970703,0.42000579833984375,1.1999969482421875,21.199951171875,1.25,0.0800018310546875
2022-02-23 09:30:00-05:00,96.23999786376953,1910.5999755859375,178.38999938964844,84.38999938964844,137.85000610351562,31.06999969482422,95.8499984741211,1895.699951171875,177.36000061035156,84.31999969482422,136.57000732421875,27.200000762939453,96.19000244140625,1909.199951171875,178.2899932861328,84.33999633789062,136.67999267578125,31.020000457763672,0.0,73.0,11772200.0,4258700.0,17757800.0,0.0,3.8699989318847656,0.3899993896484375,1.279998779296875,14.9000244140625,1.029998779296875,0.06999969482421875
2022-02-24 09:30:00-05:00,97.73999786376953,1972.5,182.60000610351562,84.54000091552734,139.3699951171875,37.790000915527344,96.22000122070312,1911.699951171875,175.27000427246094,84.38999938964844,136.25,29.450000762939453,97.13999938964844,1925.0999755859375,177.13999938964844,84.41000366210938,136.77000427246094,30.31999969482422,0.0,2706.0,32726000.0,4573600.0,28150400.0,0.0,8.34000015258789,1.5199966430664062,3.1199951171875,60.800048828125,7.3300018310546875,0.15000152587890625
2022-02-25 09:30:00-05:00,97.22000122070312,1920.0,176.7899932861328,84.41000366210938,137.30999755859375,32.0,96.5199966430664,1883.5999755859375,175.7899932861328,84.31999969482422,136.17999267578125,26.93000030517578,96.62000274658203,1886.5,176.5500030517578,84.41000366210938,136.8699951171875,27.59000015258789,0.0,586.0,11530900.0,4279100.0,15025400.0,0.0,5.069999694824219,0.7000045776367188,1.1300048828125,36.4000244140625,1.0,0.09000396728515625
2022-02-28 09:30:00-05:00,97.41999816894531,1928.4000244140625,178.99000549316406,84.62999725341797,140.0399932861328,33.5099983215332,96.54000091552734,1894.199951171875,176.5,84.55000305175781,138.32000732421875,28.43000030517578,96.70999908447266,1899.4000244140625,178.3800048828125,84.55999755859375,139.8699951171875,30.149999618530273,0.0,390.0,16055800.0,5265300.0,25817700.0,0.0,5.079998016357422,0.8799972534179688,1.7199859619140625,34.2000732421875,2.4900054931640625,0.07999420166015625
2022-03-01 09:30:00-05:00,97.58000183105469,1942.4000244140625,181.75999450683594,84.86000061035156,142.3300018310547,35.189998626708984,96.62999725341797,1903.800048828125,179.02999877929688,84.69000244140625,140.0,29.440000534057617,97.41000366210938,1942.4000244140625,181.6199951171875,84.7300033569336,141.3000030517578,33.31999969482422,0.0,547.0,21942100.0,7383600.0,35664400.0,0.0,5.749998092651367,0.9500045776367188,2.3300018310546875,38.5999755859375,2.7299957275390625,0.1699981689453125
2022-03-02 09:30:00-05:00,97.83000183105469,1948.199951171875,180.7100067138672,84.61000061035156,140.4199981689453,34.40999984741211,97.29000091552734,1919.800048828125,178.7899932861328,84.43000030517578,136.41000366210938,30.1200008392334,97.38999938964844,1920.9000244140625,179.72999572753906,84.44999694824219,136.47000122070312,30.739999771118164,0.0,109.0,19727200.0,5250800.0,30397400.0,0.0,4.289999008178711,0.5400009155273438,4.0099945068359375,28.39990234375,1.920013427734375,0.18000030517578125
2022-03-03 09:30:00-05:00,97.94999694824219,1940.300048828125,181.3000030517578,84.48999786376953,138.6999969482422,32.0099983215332,97.43000030517578,1924.800048828125,179.5,84.4000015258789,137.02000427246094,29.309999465942383,97.79000091552734,1934.4000244140625,180.8000030517578,84.44999694824219,137.86000061035156,30.479999542236328,0.0,122.0,15164400.0,6877400.0,20649100.0,0.0,2.6999988555908203,0.5199966430664062,1.67999267578125,15.5,1.8000030517578125,0.089996337890625
2022-03-04 09:30:00-05:00,98.91999816894531,1970.9000244140625,183.97999572753906,84.5999984741211,140.82000732421875,34.650001525878906,97.83999633789062,1935.5999755859375,181.36000061035156,84.5199966430664,139.30999755859375,31.469999313354492,98.6500015258789,1965.0999755859375,183.67999267578125,84.54000091552734,140.24000549316406,31.979999542236328,0.0,47.0,22390100.0,2880500.0,25853100.0,0.0,3.180002212524414,1.0800018310546875,1.510009765625,35.300048828125,2.6199951171875,0.0800018310546875
2022-03-07 09:30:00-05:00,99.41999816894531,2001.0999755859375,186.63999938964844,84.51000213623047,140.63999938964844,36.54999923706055,98.56999969482422,1963.0,184.22000122070312,84.43000030517578,138.77000427246094,32.59000015258789,99.29000091552734,1993.9000244140625,186.41000366210938,84.43000030517578,139.1699981689453,36.45000076293945,0.0,2516.0,27951800.0,6302700.0,23710900.0,0.0,3.9599990844726562,0.8499984741210938,1.8699951171875,38.0999755859375,2.4199981689453125,0.0800018310546875
2022-03-08 09:30:00-05:00,99.31999969482422,2072.0,193.3000030517578,84.41000366210938,138.25,37.52000045776367,98.70999908447266,1998.0,188.25999450683594,84.30000305175781,137.25,32.779998779296875,99.05999755859375,2040.0999755859375,191.50999450683594,84.31999969482422,137.77000427246094,35.130001068115234,0.0,1813.0,47347700.0,5585700.0,28331300.0,0.0,4.740001678466797,0.6100006103515625,1.0,74.0,5.040008544921875,0.1100006103515625
2022-03-09 09:30:00-05:00,99.12000274658203,2063.0,187.22999572753906,84.29000091552734,137.33999633789062,34.119998931884766,97.8499984741211,1980.800048828125,184.75999450683594,84.2300033569336,136.1300048828125,31.389999389648438,97.97000122070312,1985.9000244140625,185.82000732421875,84.2699966430664,136.4199981689453,32.45000076293945,0.0,1022.0,26839700.0,4988900.0,18819200.0,0.0,2.729999542236328,1.2700042724609375,1.209991455078125,82.199951171875,2.470001220703125,0.05999755859375
2022-03-10 09:30:00-05:00,98.5999984741211,2010.5,187.3800048828125,84.20999908447266,135.1699981689453,34.029998779296875,97.70999908447266,1978.0999755859375,184.99000549316406,84.16000366210938,133.72000122070312,30.229999542236328,98.51000213623047,1998.0999755859375,186.39999389648438,84.19999694824219,134.4600067138672,30.229999542236328,0.0,670.0,18455200.0,4780300.0,26868900.0,0.0,3.799999237060547,0.8899993896484375,1.4499969482421875,32.4000244140625,2.3899993896484375,0.04999542236328125
2022-03-11 09:30:00-05:00,99.16000366210938,1996.0,185.77999877929688,84.18000030517578,135.4499969482422,31.040000915527344,98.2699966430664,1959.9000244140625,183.44000244140625,84.12000274658203,134.2100067138672,28.84000015258789,99.12000274658203,1982.699951171875,185.08999633789062,84.16999816894531,134.91000366210938,30.75,0.0,865.0,14824700.0,2620800.0,15583800.0,0.0,2.200000762939453,0.8900070190429688,1.239990234375,36.0999755859375,2.339996337890625,0.05999755859375
2022-03-14 09:30:00-04:00,99.29000091552734,1977.699951171875,183.2899932861328,84.05000305175781,132.88999938964844,33.18000030517578,98.68000030517578,1959.5999755859375,181.9499969482422,83.94999694824219,131.72000122070312,30.059999465942383,99.05999755859375,1959.5999755859375,182.3000030517578,83.94999694824219,131.75999450683594,31.770000457763672,0.0,145.0,13186400.0,3874900.0,24385000.0,0.0,3.1200008392333984,0.6100006103515625,1.1699981689453125,18.0999755859375,1.339996337890625,0.100006103515625
2022-03-15 09:30:00-04:00,99.19999694824219,1939.9000244140625,180.27000427246094,84.08999633789062,133.14999389648438,33.83000183105469,98.63999938964844,1910.699951171875,178.00999450683594,83.97000122070312,131.19000244140625,29.56999969482422,99.06999969482422,1928.5,178.88999938964844,83.9800033569336,131.52999877929688,29.829999923706055,0.0,71.0,16962300.0,4999800.0,17518800.0,0.0,4.260002136230469,0.55999755859375,1.959991455078125,29.2000732421875,2.260009765625,0.1199951171875
2022-03-16 09:30:00-04:00,99.08000183105469,1922.4000244140625,180.1199951171875,83.9800033569336,133.1300048828125,29.799999237060547,98.30000305175781,1907.199951171875,176.8699951171875,83.76000213623047,130.32000732421875,26.290000915527344,98.37999725341797,1908.0,180.00999450683594,83.9000015258789,132.82000732421875,26.670000076293945,0.0,104.0,17548100.0,5365100.0,25857700.0,0.0,3.509998321533203,0.779998779296875,2.80999755859375,15.2000732421875,3.25,0.220001220703125
2022-03-17 09:30:00-04:00,98.51000213623047,1947.199951171875,182.02999877929688,83.9000015258789,133.33999633789062,27.469999313354492,97.7300033569336,1933.9000244140625,180.64999389648438,83.83999633789062,131.07000732421875,25.25,98.01000213623047,1942.0999755859375,180.88999938964844,83.87000274658203,131.8300018310547,25.670000076293945,0.0,39.0,10954100.0,4453400.0,19330600.0,0.0,2.219999313354492,0.779998779296875,2.269989013671875,13.2999267578125,1.3800048828125,0.06000518798828125
2022-03-18 09:30:00-04:00,98.62000274658203,1939.300048828125,180.92999267578125,83.87000274658203,133.5399932861328,26.81999969482422,97.83999633789062,1928.199951171875,179.0399932861328,83.81999969482422,132.57000732421875,23.850000381469727,98.2300033569336,1928.199951171875,179.3000030517578,83.8499984741211,133.44000244140625,23.8700008392334,0.0,28.0,13996500.0,4946500.0,55891700.0,0.0,2.969999313354492,0.7800064086914062,0.9699859619140625,11.10009765625,1.8899993896484375,0.0500030517578125
2022-03-21 09:30:00-04:00,98.52999877929688,1928.5999755859375,181.2899932861328,83.76000213623047,131.6699981689453,25.360000610351562,98.16000366210938,1925.0,179.32000732421875,83.55999755859375,129.75,22.989999771118164,98.5,1928.5999755859375,180.6699981689453,83.56999969482422,130.35000610351562,23.530000686645508,0.0,5.0,10582200.0,5342500.0,26122000.0,0.0,2.3700008392333984,0.3699951171875,1.9199981689453125,3.5999755859375,1.9699859619140625,0.20000457763671875
2022-03-22 09:30:00-04:00,98.97000122070312,1920.699951171875,179.7100067138672,83.54000091552734,129.33999633789062,24.020000457763672,98.31999969482422,1920.699951171875,178.32000732421875,83.45999908447266,128.33999633789062,22.700000762939453,98.48999786376953,1920.699951171875,179.36000061035156,83.51000213623047,128.67999267578125,22.940000534057617,0.0,26.0,9621800.0,2931500.0,21830900.0,0.0,1.3199996948242188,0.6500015258789062,1.0,0.0,1.3899993896484375,0.0800018310546875
2022-03-23 09:30:00-04:00,98.87999725341797,1936.5999755859375,181.88999938964844,83.61000061035156,131.60000610351562,24.030000686645508,98.38999938964844,1936.5999755859375,179.75999450683594,83.5199966430664,128.86000061035156,22.639999389648438,98.62000274658203,1936.5999755859375,181.80999755859375,83.58000183105469,131.5,23.56999969482422,0.0,204.0,12557300.0,4184400.0,21266100.0,0.0,1.3900012969970703,0.48999786376953125,2.7400054931640625,0.0,2.1300048828125,0.09000396728515625
